,,,,,,,,,,,,,,,,,,,,,,,,
Index,Key,Street Number,Street,Unit,Model,Units,Mutual,Bldg Date,Bldg Code,Phase,Parking Type,Building Type,Elvator (Y/N),SomeOneLives,Steps (Y/N),# of Front Steps,# of Back Steps,Distance to Drop,Distance to Parking,Parking Grade,Carport #,APN,Location,HoaAmount
11834,5395-B,5395,Paseo Del Lago West,B,Casa Rosa,2,Condominium,3/1/1977,RP302A,3,1 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,934-65-051,"33.60817,-117.74436",$780.93 
11835,5396-A,5396,Via Carrizo,A,Casa Rosa,2,Condominium,3/1/1977,RP302RC,3,1 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,934-65-052,"33.60806,-117.74364",$780.93 
11837,5397-A,5397,Via Carrizo,A,Casa Rosa,2,Condominium,3/1/1977,RP302RB,3,1 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,934-65-054,"33.60812,-117.7433",$780.93 
11839,5398-A,5398,Via Carrizo,A,Casa Rosa,2,Condominium,3/1/1977,RP302RA,3,1 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,934-65-056,"33.60823,-117.74286",$780.93 
11842,5399-B,5399,Via Carrizo,B,Casa Rosa,2,Condominium,3/1/1977,RP302C,3,1 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,934-65-059,"33.60839,-117.74241",$780.93 
11844,5400-B,5400,Via Carrizo,B,Casa Rosa,2,Condominium,3/1/1977,RP302B,3,1 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,934-65-061,"33.60849,-117.74191",$780.93 
11904,5460-A,5460,Paseo Del Lago East,A,Casa Rosa,2,Condominium,4/1/1978,RP302RA,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-05-001,"33.61016,-117.73835",$780.93 
11908,5461-C,5461,Paseo Del Lago East,C,Casa Rosa,3,Condominium,4/1/1978,RP103RA,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-05-005,"33.61047,-117.73817",$780.93 
11911,5463-A,5463,Paseo Del Lago East,A,Casa Rosa,3,Condominium,4/1/1978,RP303A,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-05-008,"33.61085,-117.73853",$780.93 
11913,5463-C,5463,Paseo Del Lago East,C,Casa Rosa,3,Condominium,4/1/1978,RP303A,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-05-010,"33.61085,-117.73853",$780.93 
11915,5464-B,5464,Paseo Del Lago East,B,Casa Rosa,3,Condominium,4/1/1978,RP203RB,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-05-012,"33.61046,-117.73871",$780.93 
11918,5465-B,5465,Paseo Del Lago East,B,Casa Rosa,3,Condominium,4/1/1978,RP203RB,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-05-015,"33.61073,-117.73927",$780.93 
12232,5468-B,5468,Paseo Del Lago East,B,Casa Rosa,3,Condominium,5/1/1978,RP203RB,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-05-018,"33.61111,-117.73911",$780.93 
12234,5469-A,5469,Paseo Del Lago East,A,Casa Rosa,2,Condominium,5/1/1978,RP302RA,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-05-020,"33.61166,-117.73962",$780.93 
12236,5470-A,5470,Paseo Del Lago East,A,Casa Rosa,2,Condominium,5/1/1978,RP302A,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-05-022,"33.61139,-117.73958",$780.93 
12253,5474-B,5474,Paseo Del Lago East,B,Casa Rosa,2,Condominium,5/1/1978,RP302C,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-05-039,"33.61019,-117.73963",$780.93 
12254,5475-A,5475,Paseo Del Lago East,A,Casa Rosa,2,Condominium,5/1/1978,RP102A,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-05-040,"33.61004,-117.73991",$780.93 
12257,5476-B,5476,Paseo Del Lago East,B,Casa Rosa,3,Condominium,5/1/1978,RP203A,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-05-043,"33.60994,-117.74028",$780.93 
12264,5479-C,5479,Paseo Del Lago West,C,Casa Rosa,3,Condominium,5/1/1978,RP103RA,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-05-050,"33.60976,-117.74185",$780.93 
12265,5480-A,5480,Paseo Del Lago West,A,Casa Rosa,2,Condominium,5/1/1978,RP102B,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-05-051,"33.60973,-117.74225",$780.93 
12268,5481-B,5481,Paseo Del Lago West,B,Casa Rosa,2,Condominium,5/1/1978,RP302C,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-05-054,"33.60968,-117.74259",$780.93 
12272,5483-C,5483,Paseo Del Lago West,C,Casa Rosa,3,Condominium,5/1/1978,RP103RC,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-05-058,"33.60956,-117.74311",$780.93 
12274,5484-B,5484,Paseo Del Lago West,B,Casa Rosa,2,Condominium,5/1/1978,RP302A,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-05-060,"33.60946,-117.74363",$780.93 
12276,5485-B,5485,Paseo Del Lago West,B,Casa Rosa,2,Condominium,5/1/1978,RP302B,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-05-062,"33.61004,-117.74348",$780.93 
12278,5486-B,5486,Paseo Del Lago West,B,Casa Rosa,2,Condominium,5/1/1978,RP102RC,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-05-064,"33.61001,-117.74313",$780.93 
12305,5492-B,5492,Paseo Del Lago East,B,Casa Rosa,2,Condominium,7/1/1978,RP102A,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-09-003,"33.6134,-117.73939",$780.93 
12307,5494-A,5494,Paseo Del Lago East,A,Casa Rosa,2,Condominium,7/1/1978,RP502B,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-09-005,"33.6138,-117.7396",$780.93 
12309,5495-A,5495,Paseo Del Lago East,A,Casa Rosa,3,Condominium,7/1/1978,RP103B,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-09-007,"33.61419,-117.73981",$780.93 
12369,5501-A,5501,Paseo Del Lago West,A,Casa Rosa,3,Condominium,7/1/1978,RP303B,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-09-067,"33.61409,-117.742",$780.93 
12371,5501-C,5501,Paseo Del Lago West,C,Casa Rosa,3,Condominium,7/1/1978,RP303B,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-09-069,"33.61409,-117.742",$780.93 
12374,5502-C,5502,Paseo Del Lago West,C,Casa Rosa,3,Condominium,7/1/1978,RP103RA,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-09-072,"33.61391,-117.7416",$780.93 
12375,5503-A,5503,Paseo Del Lago West,A,Casa Rosa,3,Condominium,7/1/1978,RP303RA,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-09-073,"33.61425,-117.74123",$780.93 
12377,5503-C,5503,Paseo Del Lago West,C,Casa Rosa,3,Condominium,7/1/1978,RP303RA,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-09-075,"33.61425,-117.74123",$780.93 
12378,5504-A,5504,Paseo Del Lago West,A,Casa Rosa,3,Condominium,7/1/1978,RP303C,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-09-076,"33.61349,-117.74256",$780.93 
12380,5504-C,5504,Paseo Del Lago West,C,Casa Rosa,3,Condominium,7/1/1978,RP303C,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-09-078,"33.61349,-117.74256",$780.93 
12381,5505-A,5505,Paseo Del Lago West,A,Casa Rosa,3,Condominium,7/1/1978,RP303RA,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-09-079,"33.61318,-117.74225",$780.93 
12383,5505-C,5505,Paseo Del Lago West,C,Casa Rosa,3,Condominium,7/1/1978,RP303RA,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-09-081,"33.61318,-117.74225",$780.93 
12397,5508-B,5508,Paseo Del Lago West,B,Casa Rosa,3,Condominium,7/1/1978,RP203C,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-09-095,"33.61385,-117.74299",$780.93 
12399,5509-A,5509,Paseo Del Lago West,A,Casa Rosa,3,Condominium,8/1/1978,RP303A,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-10-001,"33.61194,-117.74311",$780.93 
12401,5509-C,5509,Paseo Del Lago West,C,Casa Rosa,3,Condominium,8/1/1978,RP303A,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-10-003,"33.61194,-117.74311",$780.93 
12448,5512-C,5512,Paseo Del Lago West,C,Casa Rosa,3,Condominium,8/1/1978,RP103RA,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-10-050,"33.61229,-117.74297",$780.93 
12450,5514-A,5514,Paseo Del Lago West,A,Casa Rosa,2,Condominium,8/1/1978,RPS02A,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-10-052,"33.61084,-117.74318",$780.93 
12474,5516-A,5516,Paseo Del Lago West,A,Casa Rosa,3,Condominium,8/1/1978,RP103A,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,935-10-076,"33.61117,-117.7433",$780.93 
12630,5545-B,5545,Rayo Del Sol,B,Casa Palma,2,Condominium,7/1/1980,11-10,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-004,"33.60396,-117.74705",$780.93 
12633,5547-A,5547,Rayo Del Sol,A,Casa Palma,2,Condominium,7/1/1980,10R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-007,"33.60331,-117.74709",$780.93 
12635,5548-A,5548,Rayo Del Sol,A,Casa Palma,2,Condominium,7/1/1980,10R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-009,"33.60306,-117.74718",$780.93 
12641,5551-A,5551,Rayo Del Sol,A,Casa Palma,2,Condominium,7/1/1980,10R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-015,"33.60205,-117.74752",$780.93 
12649,5555-A,5555,Rayo Del Sol,A,Casa Palma,2,Condominium,7/1/1980,10R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-023,"33.6009,-117.7482",$780.93 
12651,5556-A,5556,Rayo Del Sol,A,Casa Palma,2,Condominium,7/1/1980,10R-11R,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-025,"33.60064,-117.74842",$780.93 
12657,5559-A,5559,Via Portora,A,Casa Palma,2,Condominium,7/1/1980,10R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-031,"33.6034,-117.74766",$780.93 
12661,5561-A,5561,Via Portora,A,Casa Palma,2,Condominium,7/1/1980,10R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-035,"33.60282,-117.74787",$780.93 
12663,5562-A,5562,Via Portora,A,Casa Palma,2,Condominium,7/1/1980,10R·12,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-037,"33.60249,-117.74794",$780.93 
12667,5564-A,5564,Via Portora,A,Casa Palma,2,Condominium,7/1/1980,10R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-041,"33.60185,-117.7482",$780.93 
12675,5568-A,5568,Via Portora,A,Casa Palma,2,Condominium,7/1/1980,10R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-049,"33.60067,-117.74899",$780.93 
12681,5571-A,5571,Luz Del Sol,A,Casa Palma,2,Condominium,9/1/1980,10R·12,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-055,"33.60319,-117.74846",$780.93 
12684,5572-B,5572,Luz Del Sol,B,Casa Palma,2,Condominium,9/1/1980,13R-10,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-058,"33.60286,-117.74849",$780.93 
12686,5573-B,5573,Luz Del Sol,B,Casa Palma,2,Condominium,9/1/1980,13R-10,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-060,"33.60258,-117.74855",$780.93 
12690,5575-B,5575,Luz Del Sol,B,Casa Palma,2,Condominium,9/1/1980,11·10,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-064,"33.60195,-117.74873",$780.93 
12700,5580-B,5580,Via Dicha,B,Casa Palma,2,Condominium,9/1/1980,12R-10,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-074,"33.60362,-117.74876",$780.93 
12709,5585-A,5585,Via Dicha,A,Casa Palma,2,Condominium,9/1/1980,10R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-083,"33.60203,-117.74929",$780.93 
12711,5586-A,5586,Via Dicha,A,Casa Palma,2,Condominium,9/1/1980,10R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-085,"33.60179,-117.74952",$780.93 
12713,5587-A,5587,Via Dicha,A,Casa Palma,2,Condominium,9/1/1980,10R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-087,"33.60147,-117.74981",$780.93 
12717,5589-A,5589,Avenida Sosiega West,A,Casa Palma,2,Condominium,9/1/1980,10R-12,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-091,"33.60365,-117.74941",$780.93 
12723,5592-A,5592,Avenida Sosiega West,A,Casa Palma,2,Condominium,9/1/1980,10R-12,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-097,"33.60259,-117.74959",$780.93 
12729,5595-A,5595,Avenida Sosiega West,A,Casa Palma,2,Condominium,9/1/1980,10R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-103,"33.60164,-117.75025",$780.93 
12731,5596-A,5596,Vista Del Mando,A,Casa Palma,2,Condominium,9/1/1980,10R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-105,"33.60432,-117.75028",$780.93 
12735,5598-A,5598,Vista Del Mando,A,Casa Palma,2,Condominium,9/1/1980,10R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-109,"33.60366,-117.75013",$780.93 
12627,5544-A,5544,Rayo Del Sol,A,Casa Monaco,2,Condominium,7/1/1980,13R-12,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-001,"33.60424,-117.74708",$780.93 
12632,5546-B,5546,Rayo Del Sol,B,Casa Monaco,2,Condominium,7/1/1980,11-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-006,"33.60362,-117.74704",$780.93 
12634,5547-B,5547,Rayo Del Sol,B,Casa Monaco,2,Condominium,7/1/1980,10R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-008,"33.60331,-117.74709",$780.93 
12636,5548-B,5548,Rayo Del Sol,B,Casa Monaco,2,Condominium,7/1/1980,10R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-010,"33.60306,-117.74718",$780.93 
12638,5549-B,5549,Rayo Del Sol,B,Casa Monaco,2,Condominium,7/1/1980,12R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-012,"33.60272,-117.74737",$780.93 
12640,5550-B,5550,Rayo Del Sol,B,Casa Monaco,2,Condominium,7/1/1980,12R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-014,"33.60238,-117.74743",$780.93 
12642,5551-B,5551,Rayo Del Sol,B,Casa Monaco,2,Condominium,7/1/1980,10R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-016,"33.60205,-117.74752",$780.93 
12644,5552-B,5552,Rayo Del Sol,B,Casa Monaco,2,Condominium,7/1/1980,11-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-018,"33.60177,-117.74765",$780.93 
12646,5553-B,5553,Rayo Del Sol,B,Casa Monaco,2,Condominium,7/1/1980,12R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-020,"33.60144,-117.74776",$780.93 
12648,5554-B,5554,Rayo Del Sol,B,Casa Monaco,2,Condominium,7/1/1980,12R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-022,"33.60116,-117.74794",$780.93 
12650,5555-B,5555,Rayo Del Sol,B,Casa Monaco,2,Condominium,7/1/1980,10R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-024,"33.6009,-117.7482",$780.93 
12653,5557-A,5557,Via Portora,A,Casa Monaco,2,Condominium,7/1/1980,13R-11R,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-027,"33.60405,-117.74768",$780.93 
12656,5558-B,5558,Via Portora,B,Casa Monaco,2,Condominium,7/1/1980,12R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-030,"33.60372,-117.74763",$780.93 
12658,5559-B,5559,Via Portora,B,Casa Monaco,2,Condominium,7/1/1980,10R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-032,"33.6034,-117.74766",$780.93 
12662,5561-B,5561,Via Portora,B,Casa Monaco,2,Condominium,7/1/1980,10R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-036,"33.60282,-117.74787",$780.93 
12666,5563-B,5563,Via Portora,B,Casa Monaco,2,Condominium,7/1/1980,12R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-040,"33.60216,-117.74803",$780.93 
12668,5564-B,5564,Via Portora,B,Casa Monaco,2,Condominium,7/1/1980,10R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-042,"33.60185,-117.7482",$780.93 
12670,5565-B,5565,Via Portora,B,Casa Monaco,2,Condominium,7/1/1980,12R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-044,"33.60156,-117.74831",$780.93 
12672,5566-B,5566,Via Portora,B,Casa Monaco,2,Condominium,7/1/1980,11-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-046,"33.60131,-117.74855",$780.93 
12676,5568-B,5568,Via Portora,B,Casa Monaco,2,Condominium,7/1/1980,10R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-050,"33.60067,-117.74899",$780.93 
12677,5569-A,5569,Luz Del Sol,A,Casa Monaco,2,Condominium,9/1/1980,13R·11R,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-051,"33.60377,-117.74821",$780.93 
12683,5572-A,5572,Luz Del Sol,A,Casa Monaco,2,Condominium,9/1/1980,13R-10,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-057,"33.60286,-117.74849",$780.93 
12685,5573-A,5573,Luz Del Sol,A,Casa Monaco,2,Condominium,9/1/1980,13R-10,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-059,"33.60258,-117.74855",$780.93 
12691,5576-A,5576,Luz Del Sol,A,Casa Monaco,2,Condominium,9/1/1980,13R·11R,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-065,"33.60171,-117.7489",$780.93 
12693,5577-A,5577,Luz Del Sol,A,Casa Monaco,2,Condominium,9/1/1980,13R·12,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-067,"33.60143,-117.74922",$780.93 
12696,5578-B,5578,Luz Del Sol,B,Casa Monaco,2,Condominium,9/1/1980,12R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-070,"33.60112,-117.7494",$780.93 
12698,5579-B,5579,Luz Del Sol,B,Casa Monaco,2,Condominium,9/1/1980,12R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-072,"33.60084,-117.74955",$780.93 
12702,5581-B,5581,Via Dicha,B,Casa Monaco,2,Condominium,9/1/1980,11-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-076,"33.60327,-117.74892",$780.93 
12704,5582-B,5582,Via Dicha,B,Casa Monaco,2,Condominium,9/1/1980,12R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-078,"33.60298,-117.74908",$780.93 
12706,5583-B,5583,Via Dicha,B,Casa Monaco,2,Condominium,9/1/1980,12R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-080,"33.60266,-117.74905",$780.93 
12708,5584-B,5584,Via Dicha,B,Casa Monaco,2,Condominium,9/1/1980,11-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-082,"33.60233,-117.74916",$780.93 
12710,5585-B,5585,Via Dicha,B,Casa Monaco,2,Condominium,9/1/1980,10R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-084,"33.60203,-117.74929",$780.93 
12712,5586-B,5586,Via Dicha,B,Casa Monaco,2,Condominium,9/1/1980,10R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-086,"33.60179,-117.74952",$780.93 
12714,5587-B,5587,Via Dicha,B,Casa Monaco,2,Condominium,9/1/1980,10R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-088,"33.60147,-117.74981",$780.93 
12719,5590-A,5590,Avenida Sosiega West,A,Casa Monaco,2,Condominium,9/1/1980,13R·11R,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-093,"33.60326,-117.74948",$780.93 
12721,5591-A,5591,Avenida Sosiega West,A,Casa Monaco,2,Condominium,9/1/1980,13R-11R,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-095,"33.60292,-117.74959",$780.93 
12726,5593-B,5593,Avenida Sosiega West,B,Casa Monaco,2,Condominium,9/1/1980,12R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-100,"33.60227,-117.74979",$780.93 
12728,5594-B,5594,Avenida Sosiega West,B,Casa Monaco,2,Condominium,9/1/1980,11-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-102,"33.60201,-117.75006",$780.93 
12730,5595-B,5595,Avenida Sosiega West,B,Casa Monaco,2,Condominium,9/1/1980,10R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-104,"33.60164,-117.75025",$780.93 
12732,5596-B,5596,Vista Del Mando,B,Casa Monaco,2,Condominium,9/1/1980,10R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-106,"33.60432,-117.75028",$780.93 
12736,5598-B,5598,Vista Del Mando,B,Casa Monaco,2,Condominium,9/1/1980,10R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-110,"33.60366,-117.75013",$780.93 
11022,4016-A,4016,Calle Sonara Este,A,Casa Milano (End),6,Condominium,8/1/1977,LHX06C_1,4,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,90,130,A,Garage,934-90-322,"33.60373,-117.73265",$780.93 
11024,4016-C,4016,Calle Sonara Este,C,Casa Milano (End),6,Condominium,8/1/1977,LHX06C_1,4,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,90,120,A,Garage,934-90-324,"33.60373,-117.73265",$780.93 
11025,4016-N,4016,Calle Sonara Este,N,Casa Milano (End),6,Condominium,8/1/1977,LHX06C_1,4,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,65,A,Garage,934-90-325,"33.60373,-117.73265",$780.93 
11027,4016-P,4016,Calle Sonara Este,P,Casa Milano (End),6,Condominium,8/1/1977,LHX06C_1,4,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,90,A,Garage,934-90-327,"33.60373,-117.73265",$780.93 
11028,4017-A,4017,Calle Sonara Este,A,Casa Milano (End),6,Condominium,8/1/1977,LHX06B_1,4,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,90,130,A,Garage,934-90-328,"33.60331,-117.73263",$780.93 
11030,4017-C,4017,Calle Sonara Este,C,Casa Milano (End),6,Condominium,8/1/1977,LHX06B_1,4,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,90,120,A,Garage,934-90-330,"33.60331,-117.73263",$780.93 
11031,4017-N,4017,Calle Sonara Este,N,Casa Milano (End),6,Condominium,8/1/1977,LHX06B_1,4,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,65,A,Garage,934-90-331,"33.60331,-117.73263",$780.93 
11033,4017-P,4017,Calle Sonara Este,P,Casa Milano (End),6,Condominium,8/1/1977,LHX06B_1,4,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,90,A,Garage,934-90-333,"33.60331,-117.73263",$780.93 
11034,4018-A,4018,Calle Sonara Este,A,Casa Milano (End),6,Condominium,6/1/1977,LHX06A_1,4,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,90,130,A,Garage,934-90-334,"33.60229,-117.73269",$780.93 
11036,4018-C,4018,Calle Sonara Este,C,Casa Milano (End),6,Condominium,6/1/1977,LHX06A_1,4,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,90,120,A,Garage,934-90-336,"33.60229,-117.73269",$780.93 
11037,4018-N,4018,Calle Sonara Este,N,Casa Milano (End),6,Condominium,6/1/1977,LHX06A_1,4,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,65,A,Garage,934-90-337,"33.60229,-117.73269",$780.93 
11039,4018-P,4018,Calle Sonara Este,P,Casa Milano (End),6,Condominium,6/1/1977,LHX06A_1,4,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,90,A,Garage,934-90-339,"33.60229,-117.73269",$780.93 
11040,4019-A,4019,Calle Sonara Este,A,Casa Milano (End),6,Condominium,6/1/1977,LHX06B_1,4,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,90,130,A,Garage,934-90-340,"33.60181,-117.73271",$780.93 
11042,4019-C,4019,Calle Sonara Este,C,Casa Milano (End),6,Condominium,6/1/1977,LHX06B_1,4,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,90,120,A,Garage,934-90-342,"33.60181,-117.73271",$780.93 
11043,4019-N,4019,Calle Sonara Este,N,Casa Milano (End),6,Condominium,6/1/1977,LHX06B_1,4,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,65,A,Garage,934-90-343,"33.60181,-117.73271",$780.93 
